mixture_ID,speaker_1_ID,speaker_1_sex,speaker_2_ID,speaker_2_sex,speaker_3_ID,speaker_3_sex,speaker_4_ID,speaker_4_sex
3490-177638-0035_576-129623-0062_1001-134707-0050_323-126408-0055,3490.0,M,576.0,F,1001.0,M,323.0,F
353-128309-0026_5635-58137-0010_7809-108638-0060_2598-4662-0011,353.0,M,5635.0,M,7809.0,M,2598.0,F
5123-29120-0041_4290-7622-0045_5519-39481-0003_4071-176278-0004,5123.0,M,4290.0,M,5519.0,M,4071.0,F
6006-60480-0025_1487-133273-0046_593-126932-0023_434-132650-0019,6006.0,F,1487.0,M,593.0,M,434.0,F
3092-39501-0088_7837-109173-0001_210-129396-0042_1121-132777-0023,3092.0,F,7837.0,M,210.0,M,1121.0,M
1649-150127-0025_8119-115686-0032_1754-140639-0020_1639-132848-0033,1649.0,F,8119.0,M,1754.0,F,1639.0,M
4681-13056-0037_1160-139336-0009_5012-80192-0000_6924-291609-0021,4681.0,M,1160.0,M,5012.0,F,6924.0,F
7188-104637-0004_339-132717-0014_3816-290923-0013_1012-133424-0006,7188.0,M,339.0,F,3816.0,F,1012.0,F
64-76973-0003_8401-280380-0064_1509-145699-0020_7335-290365-0075,64.0,F,8401.0,M,1509.0,F,7335.0,F
5186-7793-0004_1789-142896-0025_1066-103481-0017_8404-282926-0022,5186.0,M,1789.0,M,1066.0,F,8404.0,F
2368-157066-0012_6694-70837-0016_1811-129443-0038_882-123267-0015,2368.0,M,6694.0,M,1811.0,M,882.0,F
8183-118119-0039_210-129396-0098_6120-56179-0049_549-126410-0016,8183.0,F,210.0,M,6120.0,F,549.0,F
7994-258959-0042_6494-60800-0008_2368-157057-0029_7959-109176-0025,7994.0,F,6494.0,M,2368.0,M,7959.0,F
3221-9174-0021_5266-41151-0004_593-126928-0034_8824-279153-0053,3221.0,M,5266.0,F,593.0,M,8824.0,M
7594-91192-0012_3945-29110-0011_6965-291718-0004_1826-139361-0050,7594.0,F,3945.0,M,6965.0,M,1826.0,M
7383-95441-0050_6189-21305-0028_8635-295759-0018_3490-177638-0030,7383.0,F,6189.0,F,8635.0,M,3490.0,M
1383-130489-0029_1638-84447-0015_834-130871-0038_1463-134463-0038,1383.0,M,1638.0,M,834.0,F,1463.0,F
7932-110056-0035_8791-291101-0065_534-123059-0017_2229-152864-0035,7932.0,F,8791.0,M,534.0,F,2229.0,M
4856-12103-0025_337-126286-0015_6494-60801-0035_583-139009-0113,4856.0,M,337.0,F,6494.0,M,583.0,M
6918-47541-0070_3228-4691-0032_2688-144986-0001_188-135249-0005,6918.0,F,3228.0,F,2688.0,M,188.0,F
4257-6397-0009_8388-278289-0021_829-123192-0029_4586-61758-0006,4257.0,M,8388.0,F,829.0,F,4586.0,M
4719-25766-0070_2269-88761-0034_5723-49750-0034_126-122467-0069,4719.0,M,2269.0,F,5723.0,F,126.0,F
4236-8927-0028_2674-155968-0055_3001-160952-0039_2517-135227-0034,4236.0,M,2674.0,M,3001.0,F,2517.0,M
2113-132485-0035_353-128309-0076_1241-137614-0034_1093-132891-0106,2113.0,M,353.0,M,1241.0,F,1093.0,F
5293-82020-0009_1054-143005-0034_8266-258262-0027_8494-244431-0044,5293.0,M,1054.0,F,8266.0,M,8494.0,M
1335-27593-0012_8119-115687-0049_7789-258266-0039_4335-15082-0041,1335.0,F,8119.0,M,7789.0,F,4335.0,M
2334-150916-0017_1027-125147-0015_3114-170977-0043_4111-184447-0048,2334.0,M,1027.0,M,3114.0,M,4111.0,F
2004-147967-0023_4800-73728-0016_1337-156963-0013_4957-36386-0026,2004.0,F,4800.0,F,1337.0,M,4957.0,F
4331-57179-0003_8575-290349-0027_4734-220952-0003_7949-39970-0079,4331.0,F,8575.0,M,4734.0,M,7949.0,M
1289-288043-0054_6060-58090-0033_850-131004-0004_8066-290901-0004,1289.0,F,6060.0,M,850.0,M,8066.0,M
7276-92427-0014_3551-7887-0020_2787-157400-0047_6877-77361-0006,7276.0,F,3551.0,F,2787.0,M,6877.0,M
6308-68358-0012_4260-176854-0004_3340-170982-0032_7134-67233-0018,6308.0,F,4260.0,F,3340.0,M,7134.0,M
3864-185125-0005_3370-163384-0026_3549-173591-0027_3728-105386-0034,3864.0,M,3370.0,M,3549.0,F,3728.0,F
1226-141268-0014_4535-279849-0011_1740-141148-0099_8879-300234-0027,1226.0,M,4535.0,M,1740.0,F,8879.0,M
7730-304535-0055_559-126296-0034_1445-139387-0022_598-127704-0000,7730.0,F,559.0,M,1445.0,M,598.0,F
708-129393-0135_543-133212-0025_6371-63713-0082_122-121729-0010,708.0,M,543.0,M,6371.0,F,122.0,M
3889-130125-0033_1060-134451-0083_1417-1536-0026_4222-12898-0000,3889.0,F,1060.0,F,1417.0,F,4222.0,F
5007-31609-0012_525-126965-0087_4226-12707-0020_510-130101-0020,5007.0,F,525.0,F,4226.0,M,510.0,M
81-121543-0096_380-129064-0002_2589-22574-0026_4289-21393-0019,81.0,M,380.0,F,2589.0,M,4289.0,F
7959-109185-0032_671-131030-0040_7188-104637-0022_1629-139710-0031,7959.0,F,671.0,M,7188.0,M,1629.0,F
5039-1189-0024_2815-160188-0068_5635-53458-0020_501-125127-0001,5039.0,F,2815.0,M,5635.0,M,501.0,M
7011-66622-0071_5975-54006-0065_1422-146123-0014_6189-21305-0018,7011.0,M,5975.0,M,1422.0,F,6189.0,F
1290-135762-0047_3584-74477-0019_2971-4275-0090_7688-112187-0008,1290.0,F,3584.0,F,2971.0,M,7688.0,M
216-122451-0063_1413-121799-0083_7484-39971-0037_868-131296-0002,216.0,M,1413.0,M,7484.0,M,868.0,M
359-133630-0040_4807-26852-0019_5914-52088-0046_3008-164328-0030,359.0,M,4807.0,F,5914.0,M,3008.0,F
7704-106969-0031_126-122467-0085_9026-282386-0033_1446-122614-0079,7704.0,M,126.0,F,9026.0,F,1446.0,M
8772-295710-0044_7095-88489-0020_2045-158081-0059_5012-80192-0033,8772.0,M,7095.0,M,2045.0,M,5012.0,F
2137-131742-0027_7398-98877-0011_4719-25766-0062_1754-137004-0002,2137.0,M,7398.0,F,4719.0,M,1754.0,F
598-127703-0078_4278-13270-0009_1241-121103-0011_7475-232691-0006,598.0,F,4278.0,M,1241.0,F,7475.0,M
7520-258986-0053_2201-151776-0011_2533-149939-0016_957-132568-0000,7520.0,M,2201.0,M,2533.0,M,957.0,M
3537-5703-0044_2061-147110-0036_3230-137483-0058_8722-296473-0106,3537.0,F,2061.0,F,3230.0,M,8722.0,F
5189-59288-0028_6406-89940-0023_3717-21493-0017_5333-37092-0009,5189.0,M,6406.0,F,3717.0,M,5333.0,M
2920-156224-0027_5246-30101-0013_2156-82458-0025_2816-156159-0044,2920.0,F,5246.0,M,2156.0,M,2816.0,M
7777-106366-0010_3914-10088-0026_1811-129443-0004_7061-85635-0023,7777.0,M,3914.0,M,1811.0,M,7061.0,M
1100-135264-0047_6694-70837-0005_984-137141-0013_7926-254949-0015,1100.0,F,6694.0,M,984.0,M,7926.0,M
7837-109174-0040_3082-165428-0076_1789-137618-0055_2581-155520-0040,7837.0,M,3082.0,M,1789.0,M,2581.0,F
5723-49750-0023_7837-109174-0041_636-128331-0009_7540-101262-0025,5723.0,F,7837.0,M,636.0,F,7540.0,M
207-122801-0034_8410-278220-0008_5513-39477-0018_4586-96498-0033,207.0,M,8410.0,F,5513.0,M,4586.0,M
303-123507-0028_1311-134170-0000_594-127732-0032_6157-40556-0061,303.0,M,1311.0,M,594.0,M,6157.0,M
8771-294523-0055_3070-166420-0011_176-123269-0030_154-293987-0000,8771.0,F,3070.0,M,176.0,M,154.0,M
1052-132776-0012_8176-115047-0023_3717-21498-0012_7090-91801-0008,1052.0,F,8176.0,M,3717.0,M,7090.0,M
398-130093-0016_7240-108066-0001_7867-275218-0027_7525-101265-0031,398.0,M,7240.0,F,7867.0,M,7525.0,F
2272-152264-0007_7705-101580-0025_210-129396-0047_2696-157636-0036,2272.0,M,7705.0,M,210.0,M,2696.0,M
5684-46243-0044_899-126232-0013_7945-112011-0038_2499-156154-0009,5684.0,F,899.0,M,7945.0,F,2499.0,M
7484-39971-0066_7126-59175-0002_6643-67857-0033_6120-56179-0043,7484.0,M,7126.0,M,6643.0,F,6120.0,F
3379-132592-0029_1195-130164-0035_512-124549-0043_6371-63713-0073,3379.0,F,1195.0,F,512.0,M,6371.0,F
2499-156155-0024_8421-283462-0052_475-124994-0022_8152-258974-0009,2499.0,M,8421.0,F,475.0,M,8152.0,M
7520-258986-0017_548-126959-0017_4592-26872-0034_4846-18524-0043,7520.0,M,548.0,M,4592.0,F,4846.0,F
1943-138033-0083_4744-4158-0010_296-141721-0004_2272-152282-0013,1943.0,M,4744.0,F,296.0,M,2272.0,M
589-146346-0018_1050-134121-0015_2149-36146-0009_5261-19373-0073,589.0,F,1050.0,F,2149.0,M,5261.0,M
8635-295759-0030_968-122544-0020_1826-142752-0005_3361-1150-0022,8635.0,M,968.0,F,1826.0,M,3361.0,F
1195-130164-0014_7318-96168-0025_359-128761-0001_7335-290365-0042,1195.0,F,7318.0,F,359.0,M,7335.0,F
5740-97610-0000_8677-291953-0017_3851-9210-0056_7128-84122-0055,5740.0,F,8677.0,F,3851.0,F,7128.0,M
1121-135824-0034_1448-135894-0026_240-144999-0012_5401-39508-0036,1121.0,M,1448.0,F,240.0,M,5401.0,M
6006-60480-0006_7981-112061-0029_3185-163507-0015_7384-84010-0031,6006.0,F,7981.0,M,3185.0,M,7384.0,F
7339-86765-0026_3340-170982-0017_2570-157243-0005_7498-99122-0017,7339.0,M,3340.0,M,2570.0,F,7498.0,F
93-126208-0024_1734-142311-0032_5239-31629-0057_1401-14358-0030,93.0,F,1734.0,F,5239.0,M,1401.0,F
1800-142858-0008_122-121730-0002_1265-135636-0021_7335-290365-0058,1800.0,F,122.0,M,1265.0,M,7335.0,F
581-126955-0016_3549-9203-0028_816-53638-0046_1390-130494-0019,581.0,M,3549.0,F,816.0,M,1390.0,F
2570-157243-0043_4438-52195-0009_6378-61780-0027_4110-11528-0037,2570.0,F,4438.0,M,6378.0,F,4110.0,M
56-1730-0003_6538-81858-0037_1789-137618-0014_1740-141148-0022,56.0,F,6538.0,M,1789.0,M,1740.0,F
4807-26852-0024_159-135897-0000_272-130227-0016_1800-142858-0030,4807.0,F,159.0,M,272.0,M,1800.0,F
1195-130164-0047_5883-59268-0037_6574-120583-0004_4770-25951-0071,1195.0,F,5883.0,M,6574.0,M,4770.0,F
240-144999-0015_5876-10347-0046_3994-149798-0023_8820-294120-0008,240.0,M,5876.0,F,3994.0,F,8820.0,M
5767-48579-0072_7945-112011-0040_6924-291609-0026_6956-81870-0027,5767.0,M,7945.0,F,6924.0,F,6956.0,M
119-129514-0009_6082-56174-0042_6643-67857-0010_3864-185125-0031,119.0,M,6082.0,F,6643.0,F,3864.0,M
2960-155151-0088_7276-90847-0044_278-127215-0015_1734-142311-0027,2960.0,M,7276.0,F,278.0,F,1734.0,F
6341-64956-0061_4731-95870-0017_806-123715-0037_2532-154838-0048,6341.0,F,4731.0,F,806.0,M,2532.0,F
6555-398-0040_7515-220979-0017_6115-58433-0017_6505-231838-0009,6555.0,M,7515.0,F,6115.0,M,6505.0,F
698-123197-0016_6927-86045-0016_6115-58778-0005_2999-156968-0033,698.0,F,6927.0,F,6115.0,M,2999.0,M
3738-164927-0033_6082-56174-0003_8008-271811-0003_4590-18005-0054,3738.0,F,6082.0,F,8008.0,M,4590.0,M
3790-140725-0034_7967-117095-0019_2039-141208-0007_8498-287359-0006,3790.0,F,7967.0,F,2039.0,M,8498.0,M
6167-73973-0037_8388-275212-0029_6701-71404-0025_525-126965-0005,6167.0,F,8388.0,F,6701.0,M,525.0,F
1365-134830-0040_1265-135635-0056_8776-270778-0061_1182-134316-0012,1365.0,M,1265.0,M,8776.0,F,1182.0,M
3185-163505-0015_548-126959-0034_7933-113273-0028_3370-163384-0028,3185.0,M,548.0,M,7933.0,F,3370.0,M
209-4731-0034_7868-246932-0023_2256-137597-0024_6497-234100-0027,209.0,F,7868.0,F,2256.0,F,6497.0,M
8479-276730-0022_596-127685-0053_2999-156968-0047_1383-130533-0039,8479.0,M,596.0,F,2999.0,M,1383.0,M
98-121658-0029_8772-295710-0060_2638-10172-0020_3118-5909-0002,98.0,F,8772.0,M,2638.0,F,3118.0,M
4238-12538-0033_6104-58845-0059_8028-233382-0028_2045-158081-0080,4238.0,F,6104.0,F,8028.0,M,2045.0,M
6904-262305-0010_339-132717-0036_3361-1133-0037_8848-293957-0020,6904.0,F,339.0,F,3361.0,F,8848.0,M
663-128990-0039_1093-132891-0089_3977-87547-0035_7994-258960-0015,663.0,M,1093.0,F,3977.0,M,7994.0,F
8195-117382-0073_8329-279775-0092_7945-112011-0028_7090-91801-0078,8195.0,M,8329.0,F,7945.0,F,7090.0,M
8494-244443-0025_210-129396-0124_783-126739-0014_2230-132101-0030,8494.0,M,210.0,M,783.0,F,2230.0,F
1913-147989-0009_8396-120282-0010_500-125123-0113_3513-163607-0036,1913.0,M,8396.0,M,500.0,M,3513.0,F
3180-138043-0045_2319-138656-0011_2751-142363-0043_7926-254948-0059,3180.0,M,2319.0,M,2751.0,F,7926.0,M
2498-134785-0022_3717-21498-0029_5935-55927-0008_3025-12971-0078,2498.0,F,3717.0,M,5935.0,M,3025.0,F
2364-131735-0063_1487-133273-0049_1498-140040-0004_70-121127-0034,2364.0,F,1487.0,M,1498.0,F,70.0,M
5304-55856-0047_5635-44582-0009_663-128991-0020_2110-161101-0018,5304.0,M,5635.0,M,663.0,M,2110.0,M
7752-110522-0041_337-123025-0042_6446-78193-0005_4108-2772-0026,7752.0,F,337.0,F,6446.0,M,4108.0,M
1222-133834-0021_6458-232057-0110_8066-290901-0021_3258-169291-0024,1222.0,M,6458.0,M,8066.0,M,3258.0,F
6446-78193-0024_2769-176256-0015_6553-82558-0053_216-122451-0000,6446.0,M,2769.0,M,6553.0,M,216.0,M
2272-152262-0002_409-124990-0061_4111-184447-0043_6643-67858-0024,2272.0,M,409.0,M,4111.0,F,6643.0,F
1387-130989-0024_2393-144496-0108_6497-234100-0023_1779-142733-0067,1387.0,M,2393.0,M,6497.0,M,1779.0,F
2156-25563-0037_7868-246932-0035_362-123048-0015_968-122544-0036,2156.0,M,7868.0,F,362.0,F,968.0,F
7285-72200-0003_3584-178748-0021_7688-112187-0012_4856-20410-0050,7285.0,F,3584.0,F,7688.0,M,4856.0,M
205-123882-0025_3513-163606-0038_1603-139325-0014_8404-282926-0047,205.0,F,3513.0,F,1603.0,M,8404.0,F
8459-292347-0005_5538-224746-0004_1740-141148-0038_8545-273050-0012,8459.0,M,5538.0,F,1740.0,F,8545.0,F
6574-70756-0008_8266-258263-0004_5147-32136-0035_5189-59288-0021,6574.0,M,8266.0,M,5147.0,M,5189.0,M
5985-63885-0040_5261-19371-0042_8347-282412-0001_6965-277898-0015,5985.0,M,5261.0,M,8347.0,M,6965.0,M
4434-73958-0042_7956-245687-0017_93-126209-0030_8820-294120-0015,4434.0,F,7956.0,M,93.0,F,8820.0,M
5290-26685-0035_9023-296468-0015_8771-294523-0046_718-129594-0005,5290.0,F,9023.0,F,8771.0,F,718.0,M
5029-31091-0014_8006-112593-0012_1296-134434-0040_3615-14674-0021,5029.0,F,8006.0,M,1296.0,F,3615.0,F
3654-171138-0023_7120-118112-0055_3945-29110-0031_1678-142279-0005,3654.0,M,7120.0,F,3945.0,M,1678.0,F
492-131887-0015_1121-135824-0039_2053-138901-0026_1607-134636-0005,492.0,M,1121.0,M,2053.0,F,1607.0,M
1323-149236-0015_3979-10701-0060_1337-10674-0042_1705-142318-0031,1323.0,M,3979.0,F,1337.0,M,1705.0,F
3927-6557-0064_1536-137608-0002_1961-149738-0000_5538-224746-0010,3927.0,M,1536.0,M,1961.0,F,5538.0,F
451-126829-0023_1212-75242-0031_2201-151776-0015_1607-149245-0025,451.0,F,1212.0,F,2201.0,M,1607.0,M
1800-142858-0001_3389-13247-0022_7383-95441-0055_882-123267-0016,1800.0,F,3389.0,M,7383.0,F,882.0,F
5583-38026-0044_1271-128145-0027_4495-10160-0008_5731-50777-0006,5583.0,F,1271.0,M,4495.0,M,5731.0,F
1914-121449-0023_5622-19214-0002_258-130878-0055_98-121658-0012,1914.0,M,5622.0,F,258.0,M,98.0,F
7982-110054-0031_188-141613-0033_1241-121106-0001_3638-758-0019,7982.0,F,188.0,F,1241.0,F,3638.0,F
3379-132592-0034_7558-89894-0013_1316-132800-0033_6895-92806-0000,3379.0,F,7558.0,M,1316.0,M,6895.0,F
4138-11079-0004_2787-157400-0002_5039-1188-0009_23-124439-0017,4138.0,F,2787.0,M,5039.0,F,23.0,F
7481-101276-0012_3224-168198-0025_1165-135220-0018_4356-6506-0042,7481.0,F,3224.0,F,1165.0,M,4356.0,F
3521-12715-0042_1734-142311-0013_5583-41259-0011_5883-59268-0080,3521.0,M,1734.0,F,5583.0,F,5883.0,M
6075-57154-0021_1769-143485-0034_5189-37999-0012_1316-132800-0023,6075.0,M,1769.0,M,5189.0,M,1316.0,M
6865-95963-0033_3446-176270-0049_1649-150127-0032_242-126842-0032,6865.0,F,3446.0,F,1649.0,F,242.0,F
240-160592-0023_4427-20028-0006_454-134728-0102_580-126947-0021,240.0,M,4427.0,F,454.0,M,580.0,M
8699-291107-0031_5190-87791-0037_451-126826-0034_1224-121064-0109,8699.0,F,5190.0,M,451.0,F,1224.0,F
6509-76574-0011_6877-77361-0050_986-129388-0013_4057-12085-0039,6509.0,F,6877.0,M,986.0,M,4057.0,F
534-123059-0010_6054-41610-0005_1046-133225-0008_4257-6397-0050,534.0,F,6054.0,F,1046.0,M,4257.0,M
439-122809-0015_7956-245687-0025_2254-152831-0011_2531-156720-0026,439.0,M,7956.0,M,2254.0,F,2531.0,M
7739-8592-0032_8190-284435-0009_6330-62851-0023_8329-279775-0011,7739.0,F,8190.0,F,6330.0,M,8329.0,F
23-124439-0087_7752-113336-0017_7783-107487-0042_22-121148-0012,23.0,F,7752.0,F,7783.0,F,22.0,F
5147-32135-0005_7398-98877-0022_5304-55856-0017_7717-104491-0003,5147.0,M,7398.0,F,5304.0,M,7717.0,F
54-121079-0012_7285-72207-0002_3615-14677-0007_2654-158744-0029,54.0,F,7285.0,F,3615.0,F,2654.0,M
5239-32139-0054_5802-66347-0015_93-126209-0046_205-157088-0031,5239.0,M,5802.0,M,93.0,F,205.0,F
5570-73848-0024_925-8140-0016_8300-275128-0011_4138-11079-0050,5570.0,F,925.0,F,8300.0,F,4138.0,F
7145-87280-0013_6788-92420-0036_3187-168497-0011_2127-138047-0056,7145.0,F,6788.0,F,3187.0,M,2127.0,M
5606-54667-0036_8619-291379-0005_7949-39970-0029_240-144999-0031,5606.0,F,8619.0,M,7949.0,M,240.0,M
6492-68369-0043_175-129587-0020_3816-11258-0029_925-8140-0001,6492.0,M,175.0,F,3816.0,F,925.0,F
8075-279233-0025_2581-155520-0004_3482-170453-0034_5809-51163-0019,8075.0,F,2581.0,F,3482.0,F,5809.0,F
7957-39967-0003_4064-12118-0033_2397-162239-0009_3914-10089-0004,7957.0,M,4064.0,F,2397.0,M,3914.0,M
718-129596-0016_7981-112058-0019_7316-10642-0074_2085-147971-0004,718.0,M,7981.0,M,7316.0,F,2085.0,F
7867-110742-0035_1060-134451-0054_217-122443-0060_3615-14674-0025,7867.0,M,1060.0,F,217.0,F,3615.0,F
7777-106366-0037_8758-296465-0029_1885-136863-0075_2269-88761-0027,7777.0,M,8758.0,M,1885.0,F,2269.0,F
2156-25563-0009_7276-90847-0002_6956-76046-0046_2589-22574-0020,2156.0,M,7276.0,F,6956.0,M,2589.0,M
3072-155949-0059_166-352-0022_7881-109662-0023_2204-131732-0002,3072.0,M,166.0,F,7881.0,M,2204.0,F
2167-149880-0054_6494-60800-0013_1987-144135-0100_2570-157243-0045,2167.0,M,6494.0,M,1987.0,M,2570.0,F
8705-290361-0027_2162-164461-0022_3645-186230-0011_8066-290901-0025,8705.0,M,2162.0,M,3645.0,F,8066.0,M
3448-5416-0051_979-128678-0018_7967-104986-0026_3513-163607-0026,3448.0,M,979.0,F,7967.0,F,3513.0,F
511-131226-0046_1552-140651-0043_4044-9010-0027_3258-169291-0070,511.0,M,1552.0,M,4044.0,F,3258.0,F
7867-110528-0021_5940-54613-0022_5637-41166-0006_510-130101-0017,7867.0,M,5940.0,M,5637.0,M,510.0,M
1974-139741-0066_3114-170977-0015_3224-167024-0026_8534-216564-0017,1974.0,F,3114.0,M,3224.0,F,8534.0,M
4116-13256-0011_2039-141209-0059_3876-174953-0055_783-126739-0025,4116.0,F,2039.0,M,3876.0,F,783.0,F
5513-39477-0041_5940-54016-0006_2589-177234-0030_5538-224746-0024,5513.0,M,5940.0,M,2589.0,M,5538.0,F
1336-138113-0039_2238-121413-0000_2240-148529-0033_2853-164187-0085,1336.0,M,2238.0,M,2240.0,M,2853.0,F
1050-134121-0019_2010-121416-0032_716-129582-0015_1165-135220-0020,1050.0,F,2010.0,F,716.0,M,1165.0,M
2045-158081-0023_14-208-0054_2592-5341-0012_4967-26520-0009,2045.0,M,14.0,F,2592.0,F,4967.0,F
2010-121416-0029_3009-10327-0005_1175-126220-0056_8820-294120-0014,2010.0,F,3009.0,M,1175.0,M,8820.0,M
380-129066-0007_5319-42637-0033_4039-184264-0042_3274-167022-0016,380.0,F,5319.0,M,4039.0,M,3274.0,M
3703-71550-0036_4733-6398-0085_7926-254949-0025_4807-26852-0025,3703.0,F,4733.0,M,7926.0,M,4807.0,F
464-126794-0002_1052-139308-0041_1195-37134-0015_122-129752-0035,464.0,M,1052.0,F,1195.0,F,122.0,M
7240-108066-0010_3733-140718-0042_4495-10160-0012_7553-101278-0024,7240.0,F,3733.0,F,4495.0,M,7553.0,M
3289-171108-0037_1776-142744-0030_2285-124595-0009_4854-24731-0065,3289.0,M,1776.0,M,2285.0,M,4854.0,M
1571-141320-0046_5876-10347-0042_5660-101884-0031_3972-185074-0019,1571.0,M,5876.0,F,5660.0,F,3972.0,F
815-130569-0000_6505-231838-0022_2696-157636-0029_100-121674-0019,815.0,M,6505.0,F,2696.0,M,100.0,F
8396-240992-0029_6499-87508-0057_6895-92806-0006_2741-159386-0043,8396.0,M,6499.0,M,6895.0,F,2741.0,F
3876-174953-0023_2960-155151-0013_4860-13185-0091_6673-72311-0042,3876.0,F,2960.0,M,4860.0,M,6673.0,F
5724-13364-0029_1401-174511-0023_7061-85640-0011_7518-86741-0084,5724.0,F,1401.0,F,7061.0,M,7518.0,M
7286-92935-0020_1271-133279-0017_246-122825-0042_6054-41614-0004,7286.0,F,1271.0,M,246.0,F,6054.0,F
4226-185488-0030_1779-142733-0037_3258-169291-0022_4846-18524-0084,4226.0,M,1779.0,F,3258.0,F,4846.0,F
3967-292604-0035_1513-140222-0070_8142-3966-0032_2589-22581-0014,3967.0,F,1513.0,M,8142.0,M,2589.0,M
8097-282406-0010_4098-11546-0044_8825-292253-0007_8705-290363-0012,8097.0,F,4098.0,F,8825.0,F,8705.0,M
1914-121446-0022_688-46588-0007_2812-160187-0055_6120-14976-0003,1914.0,M,688.0,F,2812.0,M,6120.0,F
4856-20410-0009_6288-63105-0040_5876-8675-0057_3368-170951-0016,4856.0,M,6288.0,F,5876.0,F,3368.0,M
4926-23281-0019_3738-176683-0011_8190-284434-0009_6927-87732-0020,4926.0,F,3738.0,F,8190.0,F,6927.0,F
114-129317-0010_209-157830-0019_329-862-0066_4257-6397-0026,114.0,F,209.0,F,329.0,M,4257.0,M
2427-154673-0014_3864-185126-0044_4425-14497-0037_3008-164328-0008,2427.0,M,3864.0,M,4425.0,M,3008.0,F
64-76973-0036_5039-1188-0014_337-126286-0020_5190-87791-0068,64.0,F,5039.0,F,337.0,F,5190.0,M
4044-9010-0008_1053-289242-0011_6098-57836-0027_6492-68369-0027,4044.0,F,1053.0,F,6098.0,M,6492.0,M
1093-132891-0063_534-127538-0012_5186-7793-0035_8464-282934-0020,1093.0,F,534.0,F,5186.0,M,8464.0,M
7085-2327-0018_8228-232690-0043_4238-12895-0014_6927-86043-0034,7085.0,M,8228.0,F,4238.0,F,6927.0,F
7558-89894-0000_5802-76044-0050_7398-98876-0026_3083-7943-0024,7558.0,M,5802.0,M,7398.0,F,3083.0,F
7949-39970-0089_925-8157-0014_7932-110056-0006_6497-234067-0038,7949.0,M,925.0,F,7932.0,F,6497.0,M
1052-139308-0024_2146-136610-0011_2254-152824-0030_7437-96153-0034,1052.0,F,2146.0,M,2254.0,F,7437.0,M
501-125127-0051_3989-182394-0013_8713-302111-0011_8605-291172-0028,501.0,M,3989.0,M,8713.0,M,8605.0,F
7832-258250-0024_4290-7622-0048_3215-5764-0007_8066-114256-0006,7832.0,M,4290.0,M,3215.0,F,8066.0,M
7339-86804-0020_1903-132499-0103_5337-37090-0083_380-129066-0020,7339.0,M,1903.0,M,5337.0,F,380.0,F
6924-291609-0007_8545-287671-0059_3380-64300-0029_30-4445-0023,6924.0,F,8545.0,F,3380.0,F,30.0,F
984-137154-0041_7657-104717-0058_5604-26982-0025_4490-16020-0020,984.0,M,7657.0,F,5604.0,F,4490.0,F
4098-11546-0059_1446-122614-0042_1923-161972-0014_5740-97593-0030,4098.0,F,1446.0,M,1923.0,F,5740.0,F
1348-135832-0026_6865-95959-0036_2230-132101-0020_2113-132485-0022,1348.0,F,6865.0,F,2230.0,F,2113.0,M
3905-172165-0060_353-128309-0066_2499-156154-0019_1634-141571-0073,3905.0,F,353.0,M,2499.0,M,1634.0,M
2074-159371-0010_5239-31629-0037_8163-116797-0019_1460-138289-0016,2074.0,M,5239.0,M,8163.0,F,1460.0,F
8410-278220-0012_7339-86804-0046_6395-86708-0002_1027-125140-0042,8410.0,F,7339.0,M,6395.0,M,1027.0,M
5092-28465-0083_6494-60800-0015_8786-276749-0031_318-124164-0012,5092.0,M,6494.0,M,8786.0,M,318.0,F
1446-122614-0026_8119-115687-0038_548-126961-0046_54-121079-0054,1446.0,M,8119.0,M,548.0,M,54.0,F
5909-107621-0029_6505-231837-0019_5975-54006-0053_1046-133225-0010,5909.0,M,6505.0,F,5975.0,M,1046.0,M
3001-160984-0002_7833-102239-0046_718-129594-0011_2137-131748-0010,3001.0,F,7833.0,M,718.0,M,2137.0,M
7061-88086-0038_3157-119295-0025_7120-76055-0040_8791-291101-0045,7061.0,M,3157.0,F,7120.0,F,8791.0,M
176-123269-0022_1316-132800-0031_6119-48032-0030_5570-73848-0044,176.0,M,1316.0,M,6119.0,M,5570.0,F
8163-116797-0014_2156-17942-0007_4356-6498-0019_3645-39840-0031,8163.0,F,2156.0,M,4356.0,F,3645.0,F
5746-48361-0014_8573-286306-0113_7285-72207-0011_7688-112187-0000,5746.0,M,8573.0,F,7285.0,F,7688.0,M
3380-64298-0014_216-122451-0012_98-121658-0044_1061-142358-0020,3380.0,F,216.0,M,98.0,F,1061.0,F
5092-28465-0038_6492-68369-0025_820-123135-0027_274-121382-0011,5092.0,M,6492.0,M,820.0,M,274.0,F
3092-39501-0099_4733-6398-0005_203-132069-0006_1638-84448-0047,3092.0,F,4733.0,M,203.0,F,1638.0,M
534-127537-0000_6865-95959-0016_806-123715-0011_5740-97593-0012,534.0,F,6865.0,F,806.0,M,5740.0,F
781-127518-0047_1060-134451-0063_3490-177638-0003_3157-168062-0011,781.0,M,1060.0,F,3490.0,M,3157.0,F
8619-291379-0033_7247-101864-0028_434-132644-0025_8635-295756-0016,8619.0,M,7247.0,M,434.0,F,8635.0,M
7241-90852-0075_3521-12715-0044_101-126861-0016_6505-231838-0034,7241.0,M,3521.0,M,101.0,M,6505.0,F
6788-111574-0033_3816-19585-0029_1987-144135-0034_3330-170956-0024,6788.0,F,3816.0,F,1987.0,M,3330.0,F
